index;Rental_state;Start;End;Revenue;Distance;duration_minute;revenue_minute;revenue_km;car_id;accum_distance;battery_left;Running_revenue;Running_Minutes;minutes_until_breakeven;;
71529;RED;15/07/2017 23:01:37;15/07/2017 23:05:41;0,81;0;4,052033333;0,199899639;inf;9;0;100;;;-540;;
59769;RED;15/07/2017 23:24:58;16/07/2017 00:16:49;13,94;29;51,84398333;0,26888366;0,480689655;9;29;85,5;;;-540;;
42078;RED;16/07/2017 00:20:42;16/07/2017 00:25:24;1,01;3;4,702166667;0,214794598;0,336666667;9;32;84;;;-540;;
40126;RED;16/07/2017 01:03:32;16/07/2017 01:28:47;5,16;13;25,24153333;0,204424982;0,396923077;9;45;77,5;;;-540;;
66121;RED;16/07/2017 04:42:19;16/07/2017 05:10:49;8;12;28,50203333;0,280681729;0,666666667;9;57;71,5;;;-540;;
73846;RED;16/07/2017 18:31:51;16/07/2017 18:44:50;2,62;5;12,97458333;0,201933267;0,524;9;62;69;;;-540;;
11594;RED;16/07/2017 18:49:23;16/07/2017 19:06:51;3,63;5;17,45186667;0,208000672;0,726;9;67;66,5;;;-540;;
81274;RED;16/07/2017 19:17:47;16/07/2017 19:25:43;2,08;2;7,944383333;0,261820196;1,04;9;69;65,5;;;-540;;
30075;RED;16/07/2017 19:46:14;16/07/2017 20:28:47;11,03;11;42,53558333;0,259312301;1,002727273;9;80;60;;;-540;;
15086;RED;16/07/2017 21:28:35;16/07/2017 21:49:00;4,03;8;20,4021;0,197528686;0,50375;9;88;56;;;-540;;
9145;RED;16/07/2017 22:35:23;16/07/2017 22:43:58;1,61;3;8,584;0,187558248;0,536666667;9;91;54,5;;;-540;;
58710;RED;16/07/2017 22:44:43;16/07/2017 22:58:08;2,62;6;13,41921667;0,195242395;0,436666667;9;97;51,5;;;-540;;
38354;RED;17/07/2017 18:00:22;17/07/2017 18:13:39;0;0;13,2749;0;0;9;97;51,5;;;-540;;
90545;RED;17/07/2017 18:37:54;17/07/2017 18:55:14;3,38;4;17,33546667;0,194976003;0,845;9;101;49,5;;;-540;;
11016;RED;17/07/2017 19:35:20;17/07/2017 19:50:15;3,03;7;14,90773333;0,203250215;0,432857143;9;108;46;;;-540;;
18244;RED;17/07/2017 20:09:01;17/07/2017 20:32:01;4,64;15;22,9912;0,201816347;0,309333333;9;123;38,5;;;-540;;
33639;RED;18/07/2017 08:13:01;18/07/2017 12:22:03;7,87;20;249,0346333;0,03160203;0,3935;9;143;28,5;;;-540;;
41484;RED;18/07/2017 12:30:20;18/07/2017 12:35:14;1,01;1;4,90865;0,205759221;1,01;9;144;28;;;-540;;
43752;RED;18/07/2017 14:20:06;18/07/2017 14:23:55;0,81;1;3,80615;0,212813473;0,81;9;145;27,5;;;-540;;
11726;RED;18/07/2017 14:38:22;18/07/2017 15:26:13;12,5;17;47,85393333;0,261211548;0,735294118;9;0;100;;;-540;;
40132;RED;19/07/2017 00:32:22;19/07/2017 00:56:25;4,84;9;24,05398333;0,201214075;0,537777778;9;9;95,5;;;-540;;
86479;RED;19/07/2017 13:09:21;19/07/2017 13:21:38;3,13;3;12,29401667;0,254595393;1,043333333;9;12;94;;;-540;;
88862;RED;19/07/2017 13:23:33;19/07/2017 13:29:47;1,21;1;6,24105;0,193877633;1,21;9;13;93,5;;;-540;;
98740;RED;19/07/2017 16:16:04;19/07/2017 16:29:32;2,82;4;13,46568333;0,209421232;0,705;9;17;91,5;;;-540;;
41639;RED;19/07/2017 16:32:09;19/07/2017 16:41:52;2,02;3;9,711616667;0,207998325;0,673333333;9;20;90;;;-540;;
51610;RED;19/07/2017 16:52:26;19/07/2017 17:01:28;2,57;2;9,046983333;0,284072591;1,285;9;22;89;;;-540;;
33651;RED;19/07/2017 17:34:29;19/07/2017 17:44:14;2,02;3;9,7586;0,206996905;0,673333333;9;25;87,5;;;-540;;
10742;RED;19/07/2017 22:58:42;19/07/2017 23:09:17;2,61;3;10,58446667;0,246587767;0,87;9;28;86;;;-540;;
71765;RED;20/07/2017 07:02:37;20/07/2017 07:13:01;2,61;4;10,40586667;0,25082005;0,6525;9;32;84;;;-540;;
71094;RED;20/07/2017 07:55:18;20/07/2017 08:26:03;5,88;10;30,75243333;0,191204382;0,588;9;42;79;;;-540;;
28880;RED;20/07/2017 12:48:41;20/07/2017 13:01:18;2,62;4;12,61828333;0,207635217;0,655;9;46;77;;;-540;;
44803;RED;20/07/2017 13:05:50;20/07/2017 13:25:54;4,03;8;20,06896667;0,200807549;0,50375;9;54;73;;;-540;;
62540;RED;20/07/2017 14:39:48;20/07/2017 14:53:01;2,62;3;13,21183333;0,198307073;0,873333333;9;57;71,5;;;-540;;
32208;RED;20/07/2017 15:00:31;20/07/2017 15:11:10;2,22;4;10,65383333;0,208375702;0,555;9;61;69,5;;;-540;;
12217;RED;20/07/2017 15:59:49;20/07/2017 16:52:13;10,24;15;52,38823333;0,19546374;0,682666667;9;76;62;;;-540;;
9690;RED;20/07/2017 18:24:08;20/07/2017 18:39:59;3,23;5;15,84216667;0,203886253;0,646;9;81;59,5;;;-540;;
91903;RED;20/07/2017 22:33:09;20/07/2017 23:07:12;6,65;11;34,04941667;0,195304374;0,604545455;9;92;54;;;-540;;
74898;RED;20/07/2017 23:16:59;20/07/2017 23:27:35;2,22;3;10,59563333;0,209520274;0,74;9;95;52,5;;;-540;;
95920;RED;21/07/2017 07:37:56;21/07/2017 07:48:50;2,22;4;10,90153333;0,203641078;0,555;9;99;50,5;;;-540;;
16965;RED;21/07/2017 08:31:01;21/07/2017 08:40:10;1,82;3;9,152866667;0,198844806;0,606666667;9;102;49;;;-540;;
40479;RED;21/07/2017 19:25:30;21/07/2017 19:34:38;2,57;3;9,140333333;0,281171365;0,856666667;9;105;47,5;;;-540;;
73773;RED;21/07/2017 19:58:54;21/07/2017 20:04:57;1,75;2;6,040233333;0,289723907;0,875;9;107;46,5;;;-540;;
93020;RED;21/07/2017 21:33:06;21/07/2017 21:35:00;0,4;0;1,895583333;0,211016837;inf;9;107;46,5;;;-540;;
41434;RED;22/07/2017 10:55:14;22/07/2017 11:02:41;1,41;3;7,4579;0,189061264;0,47;9;110;45;;;-540;;
41592;RED;22/07/2017 14:23:28;22/07/2017 14:38:51;4,57;6;15,38283333;0,297084412;0,761666667;9;116;42;;;-540;;
39512;RED;22/07/2017 14:59:36;22/07/2017 16:07:52;12,2;12;68,26163333;0,178724115;1,016666667;9;128;36;;;-540;;
82975;RED;22/07/2017 16:08:51;22/07/2017 16:47:53;7,87;17;39,02945;0,201642606;0,462941176;9;145;27,5;;;-540;;
4270;RED;22/07/2017 20:23:30;22/07/2017 20:30:51;1,42;0;7,348683333;0,193231894;inf;9;145;27,5;;;-540;;
11913;RED;22/07/2017 20:31:59;22/07/2017 20:36:42;1,01;1;4,712483333;0,214324365;1,01;9;146;27;;;-540;;
10182;RED;22/07/2017 20:54:16;22/07/2017 21:05:56;2,22;4;11,6728;0,190185731;0,555;9;150;25;;;-540;;
6508;RED;23/07/2017 09:34:32;23/07/2017 09:47:10;2,54;5;12,64146667;0,200926053;0,508;9;155;22,5;;;-540;;
18320;RED;23/07/2017 11:58:12;23/07/2017 12:16:40;3,75;7;18,48133333;0,202907438;0,535714286;9;0;100;;;-540;;
9230;RED;24/07/2017 06:17:29;24/07/2017 06:57:38;8,07;28;40,15506667;0,200970903;0,288214286;9;28;86;;;-540;;
69115;RED;24/07/2017 13:33:06;24/07/2017 13:53:28;3,74;4;20,3603;0,18369081;0,935;9;32;84;;;-540;;
3883;RED;24/07/2017 15:17:18;24/07/2017 15:29:19;3,13;4;12,02146667;0,260367565;0,7825;9;36;82;;;-540;;
31431;RED;26/07/2017 09:01:31;26/07/2017 09:19:53;3,83;6;18,35938333;0,208612671;0,638333333;9;42;79;;;-540;;
78368;RED;26/07/2017 09:37:42;26/07/2017 09:52:18;3,03;8;14,6046;0,20746888;0,37875;9;50;75;;;-540;;
34798;RED;26/07/2017 18:08:12;26/07/2017 18:26:21;3,51;6;18,14416667;0,193450604;0,585;9;56;72;;;-540;;
99755;RED;26/07/2017 19:09:26;26/07/2017 19:22:14;2,62;2;12,79721667;0,204732019;1,31;9;58;71;;;-540;;
63223;RED;26/07/2017 20:09:04;26/07/2017 20:10:35;0;0;1,520583333;0;0;9;58;71;;;-540;;
68832;RED;26/07/2017 22:02:08;26/07/2017 22:16:14;2,82;8;14,09926667;0,200010402;0,3525;9;66;67;;;-540;;
69349;RED;26/07/2017 22:37:37;26/07/2017 22:51:32;2,82;4;13,91393333;0,202674537;0,705;9;70;65;;;-540;;
68976;RED;26/07/2017 23:13:31;26/07/2017 23:23:49;2,02;4;10,30213333;0,196075894;0,505;9;74;63;;;-540;;
67014;RED;27/07/2017 00:49:08;27/07/2017 01:10:47;4,44;7;21,64861667;0,205093936;0,634285714;9;81;59,5;;;-540;;
5135;RED;27/07/2017 14:34:20;27/07/2017 14:40:00;1,21;2;5,6666;0,213531924;0,605;9;83;58,5;;;-540;;
57361;RED;27/07/2017 14:40:17;27/07/2017 14:59:16;3,83;7;18,9752;0,201842405;0,547142857;9;90;55;;;-540;;
90095;RED;27/07/2017 15:44:58;27/07/2017 15:53:58;1,82;2;8,990716667;0,202431026;0,91;9;92;54;;;-540;;
87769;RED;27/07/2017 17:03:30;27/07/2017 17:04:28;0;0;0,963916667;0;0;9;92;54;;;-540;;
15848;RED;27/07/2017 19:12:47;27/07/2017 19:40:07;4,99;7;27,33568333;0,182545281;0,712857143;9;99;50,5;;;-540;;
50683;RED;27/07/2017 23:34:46;28/07/2017 00:54:45;14,46;22;79,9909;0,180770563;0,657272727;9;121;39,5;;;-540;;
17539;RED;28/07/2017 05:47:07;28/07/2017 06:03:03;3,23;7;15,9274;0,202795183;0,461428571;9;128;36;;;-540;;
19866;RED;28/07/2017 17:13:09;28/07/2017 17:20:31;1,61;2;7,365216667;0,218595063;0,805;9;130;35;;;-540;;
33344;RED;28/07/2017 17:23:28;28/07/2017 17:28:40;1,01;1;5,199983333;0,194231392;1,01;9;131;34,5;;;-540;;
19253;RED;28/07/2017 17:32:51;28/07/2017 17:42:29;1,73;4;9,639483333;0,1794702;0,4325;9;135;32,5;;;-540;;
5711;RED;28/07/2017 17:44:12;28/07/2017 18:11:33;5,45;9;27,34965;0,199271289;0,605555556;9;144;28;;;-540;;
39392;RED;28/07/2017 18:13:39;28/07/2017 19:21:03;12,16;10;67,39383333;0,180431939;1,216;9;154;23;;;-540;;
95244;RED;28/07/2017 20:21:13;28/07/2017 20:28:58;0;0;7,7487;0;0;9;154;23;;;-540;;
7010;RED;28/07/2017 20:29:21;28/07/2017 20:40:26;3,14;3;11,09248333;0,283074575;1,046666667;9;157;21,5;;;-540;;
13951;RED;28/07/2017 21:32:09;28/07/2017 21:49:23;3,35;6;17,2389;0,194327944;0,558333333;9;0;100;;;-540;;
61609;RED;29/07/2017 06:54:45;29/07/2017 07:02:40;1,61;3;7,9251;0,203152011;0,536666667;9;3;98,5;;;-540;;
71570;RED;29/07/2017 19:28:13;29/07/2017 19:56:53;5,85;15;28,66978333;0,204047583;0,39;9;18;91;;;-540;;
69672;RED;29/07/2017 20:01:26;29/07/2017 20:06:03;1,01;2;4,619633333;0,21863207;0,505;9;20;90;;;-540;;
76205;RED;29/07/2017 20:17:37;29/07/2017 20:23:55;1,82;2;6,313866667;0,288254424;0,91;9;22;89;;;-540;;
76815;RED;29/07/2017 20:26:16;29/07/2017 20:52:08;4,79;7;25,86736667;0,185175401;0,684285714;9;29;85,5;;;-540;;
76623;RED;29/07/2017 20:54:50;29/07/2017 21:11:51;4,86;5;17,02078333;0,285533275;0,972;9;34;83;;;-540;;
23681;RED;29/07/2017 22:42:28;29/07/2017 22:55:29;2,62;7;13,00403333;0,201475952;0,374285714;9;41;79,5;;;-540;;
15667;RED;29/07/2017 23:16:36;29/07/2017 23:42:14;5,04;18;25,63825;0,19658128;0,28;9;59;70,5;;;-540;;
41250;RED;30/07/2017 05:31:43;30/07/2017 05:40:46;2,34;8;9,05085;0,258539253;0,2925;9;67;66,5;;;-540;;
31638;RED;30/07/2017 06:13:50;30/07/2017 06:27:36;3,65;5;13,77438333;0,264984639;0,73;9;72;64;;;-540;;
78749;RED;30/07/2017 06:34:08;30/07/2017 06:46:48;3,39;7;12,6685;0,267592848;0,484285714;9;79;60,5;;;-540;;
468;RED;30/07/2017 09:00:32;30/07/2017 09:13:56;2,62;7;13,40485;0,195451646;0,374285714;9;86;57;;;-540;;
49581;RED;30/07/2017 09:22:39;30/07/2017 09:31:44;2,57;2;9,071833333;0,283294446;1,285;9;88;56;;;-540;;
6183;RED;30/07/2017 22:59:02;30/07/2017 22:59:36;0;0;0,573433333;0;0;9;88;56;;;-540;;
81172;RED;30/07/2017 23:30:23;30/07/2017 23:46:39;3,23;8;16,27135;0,198508421;0,40375;9;96;52;;;-540;;
61926;RED;31/07/2017 00:05:54;31/07/2017 00:16:32;2,02;3;10,63538333;0,189932035;0,673333333;9;99;50,5;;;-540;;
15963;RED;31/07/2017 09:21:17;31/07/2017 09:42:34;4,24;7;21,29263333;0,199129903;0,605714286;9;106;47;;;-540;;
31251;RED;31/07/2017 16:09:10;31/07/2017 16:26:00;3,43;6;16,8293;0,20381121;0,571666667;9;112;44;;;-540;;
11685;RED;31/07/2017 17:19:04;31/07/2017 18:06:34;9,48;19;47,49693333;0,199591833;0,498947368;9;131;34,5;;;-540;;
28119;RED;31/07/2017 18:18:50;31/07/2017 18:38:04;3,91;5;19,23028333;0,203325137;0,782;9;136;32;;;-540;;
28091;RED;31/07/2017 21:24:33;31/07/2017 21:50:36;7,43;11;26,04716667;0,285251755;0,675454545;9;147;26,5;;;-540;;
22260;RED;31/07/2017 22:00:07;31/07/2017 22:16:03;3,51;4;15,94265;0,220164151;0,8775;9;151;24,5;;;-540;;
43093;RED;01/08/2017 00:18:46;01/08/2017 00:37:16;3,75;9;18,48476667;0,20286975;0,416666667;9;0;100;;;-540;;
8910;RED;01/08/2017 09:59:19;01/08/2017 11:07:20;14,64;10;68,02275;0,215222113;1,464;9;10;95;;;-540;;
64356;RED;01/08/2017 12:58:14;01/08/2017 13:04:09;1,21;2;5,9115;0,204685782;0,605;9;12;94;;;-540;;
49708;RED;01/08/2017 13:12:05;01/08/2017 13:19:05;1,41;2;7,003466667;0,201328866;0,705;9;14;93;;;-540;;
83943;RED;01/08/2017 15:11:34;01/08/2017 15:44:57;7,45;7;33,38595;0,223147761;1,064285714;9;21;89,5;;;-540;;
82522;RED;01/08/2017 19:17:43;01/08/2017 19:33:28;3,23;8;15,75086667;0,205068081;0,40375;9;29;85,5;;;-540;;
77629;RED;01/08/2017 20:36:42;01/08/2017 21:00:46;4,84;12;24,0633;0,20113617;0,403333333;9;41;79,5;;;-540;;
14018;RED;02/08/2017 17:15:00;02/08/2017 17:38:44;4,76;7;23,72668333;0,20061801;0,68;9;48;76;;;-540;;
63874;RED;02/08/2017 18:09:46;02/08/2017 18:23:42;4;4;13,93951667;0,286953995;1;9;52;74;;;-540;;
42604;RED;02/08/2017 18:48:54;02/08/2017 19:15:58;5,45;13;27,07196667;0,20131526;0,419230769;9;65;67,5;;;-540;;
69698;RED;02/08/2017 19:20:38;02/08/2017 19:47:58;7,03;7;27,34578333;0,257078026;1,004285714;9;72;64;;;-540;;
34419;RED;02/08/2017 20:23:40;02/08/2017 20:39:54;3,23;7;16,24196667;0,198867543;0,461428571;9;79;60,5;;;-540;;
40702;RED;02/08/2017 20:46:56;02/08/2017 20:58:19;2,42;5;11,38983333;0,212470185;0,484;9;84;58;;;-540;;
57253;RED;02/08/2017 21:06:02;02/08/2017 21:23:43;3,63;4;17,68988333;0,205202032;0,9075;9;88;56;;;-540;;
53477;RED;03/08/2017 07:06:43;03/08/2017 07:14:20;2,29;2;7,614066667;0,300759121;1,145;9;90;55;;;-540;;
83333;RED;03/08/2017 07:14:47;03/08/2017 07:22:26;1,41;2;7,651566667;0,184275987;0,705;9;92;54;;;-540;;
92597;RED;03/08/2017 07:28:58;03/08/2017 07:40:15;2,42;4;11,29881667;0,214181721;0,605;9;96;52;;;-540;;
24110;RED;03/08/2017 08:27:37;03/08/2017 08:40:06;2,62;7;12,47001667;0,210103969;0,374285714;9;103;48,5;;;-540;;
18606;RED;03/08/2017 13:14:12;03/08/2017 13:32:46;3,83;7;18,55761667;0,206384261;0,547142857;9;110;45;;;-540;;
79657;RED;04/08/2017 05:52:21;04/08/2017 06:05:58;2,82;6;13,6068;0,207249317;0,47;9;116;42;;;-540;;
97285;RED;04/08/2017 06:39:37;04/08/2017 06:51:19;2,22;5;11,70396667;0,189679283;0,444;9;121;39,5;;;-540;;
54123;RED;04/08/2017 12:16:35;04/08/2017 12:38:36;4,44;7;22,00706667;0,201753376;0,634285714;9;128;36;;;-540;;
97702;RED;04/08/2017 13:02:13;04/08/2017 13:58:59;10,24;8;56,75918333;0,180411334;1,28;9;136;32;;;-540;;
97721;RED;04/08/2017 17:05:33;04/08/2017 17:10:05;0,81;1;4,52265;0,179098537;0,81;9;137;31,5;;;-540;;
65005;RED;04/08/2017 17:22:18;04/08/2017 17:36:16;2,82;5;13,96868333;0,201880158;0,564;9;142;29;;;-540;;
5166;RED;04/08/2017 17:45:08;04/08/2017 17:58:18;2,62;6;13,16211667;0,19905613;0,436666667;9;148;26;;;-540;;
10555;RED;04/08/2017 18:03:23;04/08/2017 18:16:01;2,62;3;12,62793333;0,207476547;0,873333333;9;151;24,5;;;-540;;
61583;RED;04/08/2017 18:42:30;04/08/2017 19:06:34;4,88;9;24,05843333;0,202839476;0,542222222;9;0;100;;;-540;;
29340;RED;05/08/2017 08:06:56;05/08/2017 08:13:00;1,56;1;6,0707;0,256972013;1,56;9;1;99,5;;;-540;;
35511;RED;05/08/2017 18:46:59;05/08/2017 18:53:10;1,56;1;6,187066667;0,25213887;1,56;9;2;99;;;-540;;
88540;RED;05/08/2017 19:25:56;05/08/2017 19:59:18;6,78;7;33,36555;0,203203604;0,968571429;9;9;95,5;;;-540;;
55018;RED;05/08/2017 23:04:59;05/08/2017 23:23:49;4,95;11;18,8401;0,262737459;0,45;9;20;90;;;-540;;
3973;RED;07/08/2017 06:56:58;07/08/2017 07:27:10;6,05;18;30,19906667;0,200337317;0,336111111;9;38;81;;;-540;;
20840;RED;07/08/2017 07:29:57;07/08/2017 08:16:00;10,24;6;46,05938333;0,222321691;1,706666667;9;44;78;;;-540;;
4699;RED;07/08/2017 08:23:50;07/08/2017 08:44:18;4,03;6;20,46463333;0,196925102;0,671666667;9;50;75;;;-540;;
70402;RED;07/08/2017 12:20:52;07/08/2017 12:30:30;1,93;2;9,628866667;0,200438958;0,965;9;52;74;;;-540;;
45778;RED;07/08/2017 15:17:20;07/08/2017 15:24:08;1,41;2;6,8108;0,207024138;0,705;9;54;73;;;-540;;
7431;RED;07/08/2017 21:48:30;07/08/2017 22:11:43;4,76;11;23,20931667;0,205090054;0,432727273;9;65;67,5;;;-540;;
38916;RED;07/08/2017 22:39:52;07/08/2017 23:01:13;6;14;21,36466667;0,28083752;0,428571429;9;79;60,5;;;-540;;
81217;RED;08/08/2017 06:17:36;08/08/2017 06:42:18;5,04;11;24,71078333;0,20395954;0,458181818;9;90;55;;;-540;;
31531;RED;08/08/2017 07:48:41;08/08/2017 08:03:25;3,03;6;14,73086667;0,205690545;0,505;9;96;52;;;-540;;
85701;RED;08/08/2017 08:03:58;08/08/2017 08:08:09;0,81;1;4,19185;0,193232105;0,81;9;97;51,5;;;-540;;
57492;RED;08/08/2017 08:09:20;08/08/2017 08:28:52;3,83;7;19,5308;0,196100518;0,547142857;9;104;48;;;-540;;
26670;RED;08/08/2017 11:15:21;08/08/2017 11:25:37;2,61;4;10,27155;0,254099917;0,6525;9;108;46;;;-540;;
60031;RED;08/08/2017 18:15:10;08/08/2017 18:19:27;0,72;0;4,275;0,168421053;inf;9;108;46;;;-540;;
97416;RED;08/08/2017 18:23:13;08/08/2017 18:28:12;1,01;1;4,981416667;0,202753567;1,01;9;109;45,5;;;-540;;
96764;RED;09/08/2017 10:51:15;09/08/2017 11:24:22;6,12;7;33,12098333;0,184777123;0,874285714;9;116;42;;;-540;;
26258;RED;09/08/2017 16:09:50;09/08/2017 16:33:26;6,86;8;23,5889;0,290814748;0,8575;9;124;38;;;-540;;
47991;RED;09/08/2017 16:35:44;09/08/2017 16:51:55;3,23;8;16,18771667;0,199534009;0,40375;9;132;34;;;-540;;
59932;RED;09/08/2017 17:02:17;09/08/2017 17:15:22;2,74;3;13,0831;0,209430487;0,913333333;9;135;32,5;;;-540;;
72945;RED;09/08/2017 17:17:36;09/08/2017 17:28:04;2,02;3;10,47451667;0,192848994;0,673333333;9;138;31;;;-540;;
60449;RED;09/08/2017 17:28:18;09/08/2017 17:54:45;7,43;8;26,44586667;0,280951277;0,92875;9;146;27;;;-540;;
43150;RED;09/08/2017 23:57:27;10/08/2017 00:11:23;2,82;7;13,93315;0,202395008;0,402857143;9;153;23,5;;;-540;;
64708;RED;10/08/2017 06:59:38;10/08/2017 07:04:28;1,01;1;4,825666667;0,209297506;1,01;9;154;23;;;-540;;
80624;RED;10/08/2017 07:06:28;10/08/2017 07:33:37;5,65;7;27,14815;0,208117312;0,807142857;9;0;100;;;-540;;
25729;RED;10/08/2017 17:53:26;10/08/2017 18:40:17;11,34;9;46,85608333;0,242017668;1,26;9;9;95,5;;;-540;;
4703;RED;10/08/2017 18:50:01;10/08/2017 19:07:40;3,43;7;17,64588333;0,194379615;0,49;9;16;92;;;-540;;
10443;RED;11/08/2017 10:33:20;11/08/2017 10:45:07;2,42;3;11,7901;0,205256953;0,806666667;9;19;90,5;;;-540;;
79177;RED;11/08/2017 11:09:30;11/08/2017 11:32:34;4,64;10;23,06705;0,201152727;0,464;9;29;85,5;;;-540;;
44041;RED;11/08/2017 17:08:56;11/08/2017 17:37:54;5,64;8;28,96883333;0,194691997;0,705;9;37;81,5;;;-540;;
33914;RED;11/08/2017 17:39:53;11/08/2017 17:54:15;2,82;4;14,37086667;0,196230336;0,705;9;41;79,5;;;-540;;
23256;RED;11/08/2017 22:13:01;11/08/2017 22:53:47;7,85;15;40,75873333;0,19259676;0,523333333;9;56;72;;;-540;;
6954;RED;12/08/2017 08:02:37;12/08/2017 08:03:47;0;0;1,17735;0;0;9;56;72;;;-540;;
9270;RED;12/08/2017 10:08:20;12/08/2017 11:18:41;12,68;7;70,34811667;0,180246474;1,811428571;9;63;68,5;;;-540;;
19571;RED;12/08/2017 11:43:45;12/08/2017 11:56:32;2,62;3;12,7801;0,205006221;0,873333333;9;66;67;;;-540;;
84738;RED;12/08/2017 12:54:20;12/08/2017 13:11:09;3,14;8;16,817;0,186715823;0,3925;9;74;63;;;-540;;
88762;RED;12/08/2017 13:54:11;12/08/2017 14:48:33;10,59;17;54,35805;0,194819351;0,622941176;9;91;54,5;;;-540;;
23019;RED;12/08/2017 14:50:34;12/08/2017 15:03:09;3,71;5;12,58341667;0,294832485;0,742;9;96;52;;;-540;;
95307;RED;12/08/2017 15:09:04;12/08/2017 15:19:11;2,61;2;10,1237;0,257810879;1,305;9;98;51;;;-540;;
97348;RED;12/08/2017 15:21:20;12/08/2017 15:33:01;3,43;4;11,6879;0,293465892;0,8575;9;102;49;;;-540;;
57592;RED;12/08/2017 15:41:00;12/08/2017 15:50:24;1,82;3;9,39495;0,193721095;0,606666667;9;105;47,5;;;-540;;
55537;RED;12/08/2017 15:53:44;12/08/2017 16:15:54;4,44;4;22,16831667;0,200285843;1,11;9;109;45,5;;;-540;;
52951;RED;12/08/2017 16:18:50;12/08/2017 17:26:34;12;11;67,74735;0,177128699;1,090909091;9;120;40;;;-540;;
98382;RED;12/08/2017 17:49:54;12/08/2017 18:08:29;3,63;7;18,57046667;0,195471663;0,518571429;9;127;36,5;;;-540;;
21816;RED;12/08/2017 18:27:35;12/08/2017 18:36:56;2,02;3;9,350633333;0,216028148;0,673333333;9;130;35;;;-540;;
85159;RED;12/08/2017 18:39:37;12/08/2017 18:51:30;2,42;5;11,88275;0,203656561;0,484;9;135;32,5;;;-540;;
31004;RED;12/08/2017 20:21:14;13/08/2017 14:00:21;83,19;101;1059,1065;0,078547342;0,823663366;9;0;100;;;-540;;
74008;RED;13/08/2017 23:04:31;13/08/2017 23:15:33;2,22;5;11,03528333;0,201172904;0,444;9;5;97,5;;;-540;;
35911;RED;14/08/2017 07:36:51;14/08/2017 07:56:09;3,83;9;19,29766667;0,19846959;0,425555556;9;14;93;;;-540;;
7739;RED;14/08/2017 08:53:41;14/08/2017 09:03:38;2,02;3;9,963583333;0,202738305;0,673333333;9;17;91,5;;;-540;;
41990;RED;14/08/2017 17:50:07;14/08/2017 17:57:59;1,61;2;7,868733333;0,204607264;0,805;9;19;90,5;;;-540;;
51485;RED;14/08/2017 19:23:34;14/08/2017 19:32:01;1,61;3;8,458016667;0,190351954;0,536666667;9;22;89;;;-540;;
48708;RED;14/08/2017 19:57:11;14/08/2017 20:18:34;4,24;7;21,38158333;0,198301498;0,605714286;9;29;85,5;;;-540;;
2290;RED;14/08/2017 20:20:43;14/08/2017 20:43:24;5,99;9;22,67716667;0,264142346;0,665555556;9;38;81;;;-540;;
58180;RED;14/08/2017 20:51:21;14/08/2017 20:56:49;1,3;2;5,476;0,237399562;0,65;9;40;80;;;-540;;
16028;RED;15/08/2017 13:21:10;15/08/2017 13:33:27;2,62;3;12,27783333;0,2133927;0,873333333;9;43;78,5;;;-540;;
9102;RED;15/08/2017 13:33:34;15/08/2017 13:56:38;4,64;12;23,06185;0,201198083;0,386666667;9;55;72,5;;;-540;;
12923;RED;15/08/2017 13:59:19;15/08/2017 14:10:38;2,42;1;11,32363333;0,213712324;2,42;9;56;72;;;-540;;
20014;RED;15/08/2017 18:03:28;15/08/2017 18:17:13;2,02;3;13,74868333;0,14692316;0,673333333;9;59;70,5;;;-540;;
92910;RED;15/08/2017 18:35:28;15/08/2017 19:03:47;5,56;9;28,32893333;0,196265773;0,617777778;9;68;66;;;-540;;
88555;RED;15/08/2017 19:26:54;15/08/2017 19:47:31;4,03;8;20,62358333;0,195407361;0,50375;9;76;62;;;-540;;
24664;RED;15/08/2017 19:47:35;15/08/2017 20:17:07;7,25;9;29,5232;0,245569586;0,805555556;9;85;57,5;;;-540;;
86055;RED;15/08/2017 21:28:31;15/08/2017 21:54:16;4,83;6;25,75253333;0,187554364;0,805;9;91;54,5;;;-540;;
78799;RED;16/08/2017 07:46:59;16/08/2017 07:57:37;2,22;4;10,64253333;0,208596951;0,555;9;95;52,5;;;-540;;
3900;RED;16/08/2017 08:30:51;16/08/2017 09:15:35;8,42;17;44,72786667;0,188249533;0,495294118;9;112;44;;;-540;;
63722;RED;16/08/2017 09:15:37;16/08/2017 09:39:22;4,84;12;23,74356667;0,203844691;0,403333333;9;124;38;;;-540;;
55666;RED;16/08/2017 09:43:32;16/08/2017 10:14:08;8,19;11;30,6097;0,267562243;0,744545455;9;135;32,5;;;-540;;
20200;RED;16/08/2017 15:17:41;16/08/2017 16:54:05;19,66;16;96,3974;0,203947409;1,22875;9;151;24,5;;;-540;;
43271;RED;16/08/2017 16:59:45;16/08/2017 17:17:36;3,63;5;17,83998333;0,203475526;0,726;9;156;22;;;-540;;
42420;RED;16/08/2017 17:25:16;16/08/2017 17:55:04;5,33;5;29,80455;0,178831756;1,066;9;0;100;;;-540;;
44453;RED;17/08/2017 14:05:44;17/08/2017 14:24:54;4,95;8;19,15651667;0,258397708;0,61875;9;8;96;;;-540;;
54896;RED;17/08/2017 14:45:07;17/08/2017 15:01:54;3,43;5;16,77428333;0,204479675;0,686;9;13;93,5;;;-540;;
69461;RED;17/08/2017 15:16:41;17/08/2017 15:22:37;1,56;3;5,940066667;0,262623315;0,52;9;16;92;;;-540;;
