Rental_state,Start,End,Revenue,Distance
RED,2017-10-11 08:40:38.0110000,2017-10-11 10:52:34.3060000,2.62,14
GREEN,2017-05-15 13:07:32.1950000,2017-05-15 15:00:58.6540000,0.0,0
GREEN,2017-12-22 19:28:57.6590000,2017-12-22 19:30:55.8160000,0.0,0
GREEN,2017-03-30 20:34:58.3290000,2017-03-30 21:33:51.8420000,0.0,0
RED,2017-10-20 20:40:38.5980000,2017-10-20 21:00:06.4860000,4.37,15
RED,2017-02-22 08:27:49.0170000,2017-02-22 09:02:02.1460000,6.73,11
GREEN,2017-03-13 14:19:06.7010000,2017-03-13 14:24:27.0950000,0.0,0
RED,2017-01-23 08:11:09.7270000,2017-01-23 08:27:32.7850000,3.23,6
GREEN,2017-06-04 16:47:04.6140000,2017-06-04 17:45:37.5620000,0.0,0
RED,2017-05-14 20:14:39.9740000,2017-05-14 20:24:26.6680000,2.61,3
GREEN,2017-07-02 02:41:03.3670000,2017-07-02 08:21:48.7240000,0.0,0
RED,2017-01-14 20:23:02.3580000,2017-01-14 20:33:33.3660000,2.22,3
RED,2017-08-06 08:08:12.1090000,2017-08-06 08:32:35.7940000,5.04,9
GREEN,2017-11-17 23:37:28.4390000,2017-11-18 11:09:56.5150000,0.0,0
GREEN,2017-03-18 15:33:08.6200000,2017-03-18 16:26:41.1900000,0.0,0
RED,2017-12-26 22:03:24.9460000,2017-12-26 22:20:34.3820000,3.93,7
RED,2017-12-31 12:46:23.5120000,2017-12-31 12:56:35.0790000,2.87,2
GREEN,2017-05-10 01:49:59.1700000,2017-05-10 09:01:15.3970000,0.0,0
GREEN,2017-03-13 14:36:08.5680000,2017-03-13 14:42:05.0120000,0.0,0
RED,2017-04-21 15:06:16.5120000,2017-04-21 15:57:43.5410000,9.91,11
RED,2017-08-24 18:13:10.7710000,2017-08-24 18:31:59.6450000,3.75,8
RED,2017-09-25 00:04:06.6440000,2017-09-25 00:13:00.0460000,1.97,4
GREEN,2017-05-19 13:56:58.3800000,2017-05-19 14:05:24.0910000,0.0,0
RED,2017-12-29 18:09:48.0170000,2017-12-29 18:14:33.3490000,1.09,1
RED,2017-10-11 13:11:54.9690000,2017-10-11 13:28:39.0530000,3.93,5
GREEN,2017-07-12 13:54:03.2020000,2017-07-12 14:58:23.9520000,0.0,0
RED,2017-04-06 17:13:17.4570000,2017-04-06 17:38:54.5080000,7.43,8
RED,2017-09-20 06:55:39.9890000,2017-09-20 07:11:43.3460000,4.57,6
RED,2017-07-11 12:26:30.4440000,2017-07-11 12:40:10.8030000,2.62,4
RED,2017-07-23 18:12:38.4040000,2017-07-23 18:23:55.0740000,2.87,3
GREEN,2017-08-09 18:07:10.3060000,2017-08-09 18:26:40.7210000,0.0,0
GREEN,2017-10-03 18:21:37.3440000,2017-10-03 20:47:13.1710000,0.0,0
RED,2017-03-21 09:48:51.1290000,2017-03-21 09:59:32.5460000,2.02,2
RED,2017-09-18 15:01:00.4400000,2017-09-18 15:19:45.1290000,4.15,6
GREEN,2017-05-05 13:07:09.8420000,2017-05-05 13:07:46.5590000,0.0,0
RED,2017-07-25 16:03:53.0360000,2017-07-25 16:22:34.4760000,3.71,4
GREEN,2017-11-19 19:45:51.4360000,2017-11-19 19:59:50.1890000,0.0,0
GREEN,2017-10-24 07:07:30.5080000,2017-10-24 07:42:19.5310000,0.0,0
GREEN,2017-07-10 10:31:19.2490000,2017-07-10 15:44:40.7000000,0.0,0
RED,2017-01-21 16:04:29.4640000,2017-01-21 16:09:48.2710000,1.01,1
RED,2017-03-11 10:09:52.2810000,2017-03-11 10:10:32.4340000,0.0,0
GREEN,2017-09-21 20:09:10.3420000,2017-09-21 20:09:40.8940000,0.0,0
GREEN,2017-03-11 09:40:04.6420000,2017-03-11 09:41:21.7200000,0.0,0
GREEN,2017-09-07 21:58:28.5460000,2017-09-07 22:16:18.0950000,0.0,0
RED,2017-12-08 12:55:35.2220000,2017-12-08 13:02:06.7690000,1.53,2
GREEN,2017-05-17 14:17:01.9870000,2017-05-17 14:31:55.0870000,0.0,0
RED,2017-04-02 16:09:23.5630000,2017-04-02 16:15:25.4300000,1.21,2
GREEN,2017-01-20 07:05:23.9530000,2017-01-20 07:13:26.5020000,0.0,0
RED,2017-04-19 19:51:03.2650000,2017-04-19 20:00:36.4000000,2.61,5
RED,2017-09-06 06:40:50.6570000,2017-09-06 06:53:43.5520000,2.62,3
RED,2017-10-25 13:42:47.7710000,2017-10-25 14:21:06.6280000,8.52,15
RED,2017-02-03 16:02:26.6900000,2017-02-03 16:11:15.1780000,1.82,3
GREEN,2017-12-05 15:58:57.9620000,2017-12-05 16:03:39.0910000,0.0,0
GREEN,2017-12-15 05:36:36.3050000,2017-12-15 08:41:25.9350000,0.0,0
GREEN,2017-04-06 09:36:56.4110000,2017-04-06 11:29:27.7290000,0.0,0
GREEN,2017-08-24 14:13:50.0400000,2017-08-24 14:38:02.4300000,0.0,0
GREEN,2017-11-04 16:44:37.5470000,2017-11-04 17:02:44.8910000,0.0,0
GREEN,2017-08-12 03:21:16.2990000,2017-08-12 06:45:36.0530000,0.0,0
GREEN,2017-02-11 23:05:52.7260000,2017-02-12 00:01:03.4300000,0.0,0
GREEN,2017-08-15 19:46:51.6360000,2017-08-15 20:26:13.2750000,0.0,0
GREEN,2017-12-22 08:26:08.9520000,2017-12-22 08:27:48.3310000,0.0,0
RED,2017-06-22 18:45:32.9940000,2017-06-22 19:12:24.2480000,5.45,12
GREEN,2017-07-28 13:03:34.4210000,2017-07-28 13:08:24.2940000,0.0,0
RED,2017-05-22 18:06:40.6690000,2017-05-22 18:32:41.3300000,5.24,8
RED,2017-03-30 09:40:17.2140000,2017-03-30 10:05:31.0490000,5.04,9
GREEN,2017-07-06 18:59:34.6520000,2017-07-06 19:34:33.4340000,0.0,0
GREEN,2017-11-10 13:19:11.0950000,2017-11-10 14:07:16.6660000,0.0,0
GREEN,2017-09-08 05:15:46.6950000,2017-09-08 10:32:21.5950000,0.0,0
GREEN,2017-12-08 14:29:12.6800000,2017-12-08 14:33:50.2750000,0.0,0
RED,2017-10-30 13:22:30.7240000,2017-10-30 13:28:42.2820000,1.82,0
GREEN,2017-02-02 20:24:31.6210000,2017-02-02 22:46:40.9640000,0.0,0
GREEN,2017-06-30 14:38:17.9370000,2017-06-30 14:40:00.9690000,0.0,0
RED,2017-02-23 19:30:52.8010000,2017-02-23 19:49:27.3230000,3.83,6
GREEN,2017-10-29 01:51:10.1880000,2017-10-29 08:31:24.3390000,0.0,0
GREEN,2017-03-24 14:30:40.1870000,2017-03-24 15:50:52.4900000,0.0,0
RED,2017-06-08 01:54:40.6130000,2017-06-08 02:00:17.7510000,1.21,1
GREEN,2017-04-17 01:16:07.3930000,2017-04-17 06:47:15.0710000,0.0,0
GREEN,2017-10-27 10:07:10.7460000,2017-10-27 10:08:12.1330000,0.0,0
RED,2017-10-12 19:14:48.3650000,2017-10-12 19:37:33.7310000,5.03,8
GREEN,2017-01-06 09:46:27.4860000,2017-01-06 11:16:47.6820000,0.0,0
GREEN,2017-12-29 00:12:10.1160000,2017-12-29 00:15:10.7420000,0.0,0
RED,2017-11-16 14:09:02.3430000,2017-11-16 14:17:52.6300000,2.18,2
GREEN,2017-07-10 08:33:54.7270000,2017-07-10 09:05:07.4160000,0.0,0
GREEN,2017-04-11 20:57:26.3200000,2017-04-11 20:57:32.6800000,0.0,0
GREEN,2017-08-31 16:18:10.2170000,2017-08-31 16:20:16.0410000,0.0,0
GREEN,2017-03-27 15:43:16.0100000,2017-03-27 15:49:53.7170000,0.0,0
RED,2017-09-06 13:48:25.9250000,2017-09-06 13:55:35.0130000,1.41,2
GREEN,2017-08-20 11:28:30.0160000,2017-08-20 17:03:17.7600000,0.0,0
RED,2017-01-07 10:48:26.1610000,2017-01-07 11:48:16.2920000,10.8,9
GREEN,2017-11-24 21:42:33.9870000,2017-11-24 23:34:16.5940000,0.0,0
RED,2017-06-30 19:18:38.4290000,2017-06-30 19:43:40.6580000,5.04,11
RED,2017-11-20 14:56:27.3550000,2017-11-20 15:28:07.2430000,6.99,14
RED,2017-04-07 08:06:41.6920000,2017-04-07 08:25:20.7480000,3.83,5
GREEN,2017-04-12 19:20:19.6610000,2017-04-12 19:28:19.1120000,0.0,0
GREEN,2017-12-28 17:02:08.3850000,2017-12-28 17:11:00.2820000,0.0,0
RED,2017-01-28 11:04:37.3740000,2017-01-28 11:34:16.8700000,7.61,11
GREEN,2017-01-13 12:08:10.0690000,2017-01-13 12:10:19.3240000,0.0,0
RED,2017-02-23 18:02:03.8940000,2017-02-23 18:38:17.3880000,8.63,8
GREEN,2017-09-04 16:07:10.0820000,2017-09-04 17:43:24.3730000,0.0,0
GREEN,2017-01-05 15:34:24.5200000,2017-01-05 16:17:25.8560000,0.0,0
RED,2017-01-02 09:37:25.2480000,2017-01-02 09:51:06.4000000,2.62,4
GREEN,2017-12-24 21:03:04.2040000,2017-12-24 21:06:45.4530000,0.0,0
RED,2017-07-30 19:46:53.5810000,2017-07-30 19:58:02.4050000,2.34,2
GREEN,2017-01-15 09:44:10.0130000,2017-01-15 09:48:21.0320000,0.0,0
RED,2017-08-01 10:02:42.3040000,2017-08-01 10:26:17.7960000,6.86,10
RED,2017-09-04 12:36:39.0540000,2017-09-04 12:55:08.1410000,3.71,4
GREEN,2017-03-11 19:40:10.0350000,2017-03-11 21:32:48.5100000,0.0,0
RED,2017-03-31 20:05:18.1020000,2017-03-31 20:23:46.6430000,3.83,8
RED,2017-12-16 20:15:37.0150000,2017-12-16 20:23:56.4330000,1.97,2
RED,2017-03-14 12:27:59.9840000,2017-03-14 12:39:44.2850000,2.42,4
RED,2017-06-03 14:53:50.6200000,2017-06-03 15:04:23.2630000,2.22,2
RED,2017-05-09 23:38:22.4060000,2017-05-09 23:45:59.0560000,1.61,3
GREEN,2017-08-20 19:50:51.1170000,2017-08-20 19:54:12.0700000,0.0,0
RED,2017-04-22 19:50:05.4580000,2017-04-22 19:57:37.3740000,1.61,2
GREEN,2017-06-28 16:44:10.0340000,2017-06-28 17:28:48.5280000,0.0,0
RED,2017-07-12 12:28:45.3330000,2017-07-12 12:40:39.4130000,2.42,2
GREEN,2017-05-17 22:10:14.7090000,2017-05-18 03:29:47.1200000,0.0,0
GREEN,2017-09-01 02:33:10.0290000,2017-09-01 02:45:55.7340000,0.0,0
RED,2017-09-05 08:23:10.7250000,2017-09-05 08:33:41.7340000,2.22,2
RED,2017-04-11 14:45:02.6800000,2017-04-11 14:59:38.5220000,3.03,4
GREEN,2017-10-20 18:08:27.5000000,2017-10-20 21:09:27.1090000,0.0,0
GREEN,2017-03-05 20:47:46.4630000,2017-03-05 21:05:24.9900000,0.0,0
GREEN,2017-04-12 15:29:27.7790000,2017-04-12 15:37:40.8840000,0.0,0
GREEN,2017-06-27 10:25:48.3730000,2017-06-27 13:00:12.1560000,0.0,0
RED,2017-03-14 12:55:51.1450000,2017-03-14 13:05:59.9630000,1.93,2
GREEN,2017-09-27 09:56:19.0250000,2017-09-27 10:13:15.3160000,0.0,0
RED,2017-10-26 15:08:41.9480000,2017-10-26 15:19:21.4840000,2.4,3
RED,2017-04-22 16:59:07.4700000,2017-04-22 17:08:01.2460000,1.82,3
GREEN,2017-02-13 18:01:22.9090000,2017-02-13 18:27:10.5330000,0.0,0
GREEN,2017-08-15 20:12:15.3300000,2017-08-15 20:14:45.9330000,0.0,0
GREEN,2017-04-13 17:46:58.5390000,2017-04-13 18:14:14.6790000,0.0,0
GREEN,2017-10-13 23:18:52.3480000,2017-10-13 23:35:39.8350000,0.0,0
RED,2017-07-22 17:36:20.0310000,2017-07-22 18:06:15.5600000,6.05,17
GREEN,2017-09-17 10:15:10.0640000,2017-09-17 13:16:19.8770000,0.0,0
RED,2017-01-01 22:32:09.2990000,2017-01-01 22:44:59.6900000,2.62,4
GREEN,2017-01-19 08:35:48.1440000,2017-01-19 12:05:48.6680000,0.0,0
GREEN,2017-06-03 14:48:40.6110000,2017-06-03 17:15:26.0960000,0.0,0
GREEN,2017-04-09 17:17:41.5890000,2017-04-09 17:23:53.8750000,0.0,0
RED,2017-03-21 04:32:21.2990000,2017-03-21 04:50:39.3160000,5.43,13
GREEN,2017-12-28 19:27:49.5590000,2017-12-28 21:18:06.2120000,0.0,0
GREEN,2017-02-09 04:57:10.1650000,2017-02-09 04:58:52.4610000,0.0,0
GREEN,2017-02-20 14:38:04.8000000,2017-02-20 14:49:11.6490000,0.0,0
GREEN,2017-06-09 20:57:10.1770000,2017-06-09 20:59:50.8710000,0.0,0
GREEN,2017-07-01 20:29:31.0540000,2017-07-01 20:34:18.0460000,0.0,0
GREEN,2017-11-19 13:35:06.7950000,2017-11-19 14:12:45.9290000,0.0,0
GREEN,2017-08-10 21:53:57.2100000,2017-08-10 22:17:40.5510000,0.0,0
RED,2017-09-25 16:16:00.1890000,2017-09-25 17:00:17.9440000,9.83,10
RED,2017-05-14 21:59:00.4670000,2017-05-14 22:06:26.0970000,1.61,1
GREEN,2017-07-29 21:37:13.5140000,2017-07-29 21:37:45.7910000,0.0,0
GREEN,2017-03-15 12:05:10.0280000,2017-03-15 12:09:05.1320000,0.0,0
RED,2017-07-13 09:42:34.1510000,2017-07-13 10:02:45.4110000,4.03,10
GREEN,2017-08-08 20:46:13.7830000,2017-08-08 20:46:54.9120000,0.0,0
GREEN,2017-09-21 07:52:35.8820000,2017-09-21 08:01:22.5750000,0.0,0
GREEN,2017-09-01 16:50:46.8400000,2017-09-01 16:59:53.5150000,0.0,0
RED,2017-05-18 09:29:54.6320000,2017-05-18 09:49:12.6210000,3.83,7
GREEN,2017-03-07 18:48:22.5490000,2017-03-07 21:48:27.1670000,0.0,0
GREEN,2017-08-09 23:08:10.2010000,2017-08-09 23:15:29.8380000,0.0,0
RED,2017-09-06 19:40:59.3300000,2017-09-06 19:51:46.6760000,2.02,3
GREEN,2017-12-17 08:25:50.3260000,2017-12-17 10:05:54.5010000,0.0,0
GREEN,2017-07-12 20:39:13.5590000,2017-07-13 06:41:36.6180000,0.0,0
RED,2017-05-11 23:37:07.7480000,2017-05-12 00:04:01.8240000,5.45,16
RED,2017-04-02 02:05:52.4300000,2017-04-02 02:13:44.6310000,1.61,3
GREEN,2017-03-07 07:38:01.8320000,2017-03-07 07:42:24.8200000,0.0,0
GREEN,2017-09-14 16:19:36.9550000,2017-09-14 16:33:50.9420000,0.0,0
GREEN,2017-08-25 19:02:49.2120000,2017-08-25 19:09:19.5820000,0.0,0
GREEN,2017-11-11 11:26:08.9830000,2017-11-11 11:35:23.4900000,0.0,0
GREEN,2017-07-05 09:40:01.6490000,2017-07-05 11:03:21.2670000,0.0,0
RED,2017-11-27 08:07:00.1080000,2017-11-27 08:14:27.0240000,1.75,2
RED,2017-11-18 16:28:26.1750000,2017-11-18 16:52:29.8860000,6.25,8
GREEN,2017-12-21 08:20:10.3360000,2017-12-21 09:13:52.8240000,0.0,0
RED,2017-03-01 17:11:48.9040000,2017-03-01 17:30:17.1010000,4.65,6
GREEN,2017-01-11 11:43:19.1300000,2017-01-11 17:02:50.4790000,0.0,0
RED,2017-03-26 19:23:29.9450000,2017-03-26 19:34:59.5130000,3.14,7
RED,2017-07-20 09:52:15.1330000,2017-07-20 10:04:58.4800000,2.42,4
GREEN,2017-08-07 20:47:48.7120000,2017-08-07 22:49:03.8120000,0.0,0
GREEN,2017-02-26 20:50:55.4410000,2017-02-26 22:13:49.4650000,0.0,0
GREEN,2017-06-10 17:17:57.8820000,2017-06-10 17:18:04.3390000,0.0,0
RED,2017-12-17 15:16:26.8370000,2017-12-17 16:36:02.6360000,21.1,27
GREEN,2017-04-04 10:37:48.4280000,2017-04-04 12:33:56.8800000,0.0,0
GREEN,2017-06-02 20:04:05.4850000,2017-06-02 20:11:00.9170000,0.0,0
GREEN,2017-12-06 08:28:14.2420000,2017-12-06 08:30:19.8300000,0.0,0
RED,2017-02-26 15:10:58.7870000,2017-02-26 15:34:15.9500000,4.76,9
GREEN,2017-07-17 05:53:41.1680000,2017-07-17 08:07:09.5530000,0.0,0
RED,2017-09-02 10:28:08.8770000,2017-09-02 10:52:37.3190000,6.86,13
RED,2017-08-07 22:03:13.5730000,2017-08-07 22:11:37.6850000,1.82,4
RED,2017-08-16 10:55:15.8020000,2017-08-16 11:05:50.2290000,2.22,4
GREEN,2017-01-24 18:14:10.0470000,2017-01-24 18:50:17.5010000,0.0,0
GREEN,2017-05-19 19:18:43.4730000,2017-05-19 19:18:53.3910000,0.0,0
GREEN,2017-06-18 14:15:37.1480000,2017-06-18 14:16:41.1460000,0.0,0
RED,2017-10-10 18:20:54.1900000,2017-10-10 19:07:05.5380000,12.24,13
GREEN,2017-02-10 16:01:43.9310000,2017-02-10 16:05:37.5090000,0.0,0
GREEN,2017-02-10 17:28:10.1950000,2017-02-10 17:33:41.1480000,0.0,0
GREEN,2017-11-28 15:42:56.4330000,2017-11-28 15:45:42.3190000,0.0,0
RED,2017-04-21 20:52:39.3190000,2017-04-21 21:26:50.2070000,6.86,22
RED,2017-06-06 21:49:53.2540000,2017-06-06 22:00:59.6060000,2.22,3
RED,2017-05-07 18:11:38.9260000,2017-05-07 18:21:08.5090000,2.02,3
GREEN,2017-08-08 00:30:47.9870000,2017-08-08 05:09:46.7510000,0.0,0
GREEN,2017-02-22 15:20:28.3300000,2017-02-22 15:25:18.2610000,0.0,0
GREEN,2017-11-02 19:17:04.2030000,2017-11-02 19:45:24.2870000,0.0,0
GREEN,2017-12-02 19:56:10.5600000,2017-12-02 22:25:00.7610000,0.0,0
GREEN,2017-12-14 10:22:23.9710000,2017-12-14 10:27:14.8080000,0.0,0
GREEN,2017-06-25 15:47:18.4200000,2017-06-25 16:29:05.3470000,0.0,0
GREEN,2017-11-15 20:11:10.2400000,2017-11-15 20:53:19.6710000,0.0,0
RED,2017-11-11 20:07:13.0900000,2017-11-11 20:33:38.3100000,5.9,8
RED,2017-02-18 01:05:36.9640000,2017-02-18 01:21:09.4920000,3.03,8
RED,2017-01-18 20:12:08.6380000,2017-01-18 20:29:55.0460000,3.38,3
GREEN,2017-08-19 16:33:07.8890000,2017-08-19 16:44:35.4710000,0.0,0
RED,2017-06-04 20:32:39.2460000,2017-06-04 20:57:45.3810000,5.04,14
GREEN,2017-03-23 23:48:43.3220000,2017-03-24 08:15:14.0820000,0.0,0
GREEN,2017-06-23 22:45:07.8470000,2017-06-24 14:42:05.8540000,0.0,0
GREEN,2017-01-12 09:02:23.5610000,2017-01-12 09:03:42.8420000,0.0,0
GREEN,2017-08-04 23:20:45.6420000,2017-08-05 01:07:39.3340000,0.0,0
GREEN,2017-03-25 15:22:39.3490000,2017-03-25 16:02:28.2760000,0.0,0
GREEN,2017-08-24 08:22:10.0900000,2017-08-24 08:22:51.4730000,0.0,0
GREEN,2017-07-20 04:07:16.8330000,2017-07-20 04:07:49.3150000,0.0,0
GREEN,2017-07-10 15:25:34.3670000,2017-07-10 15:43:27.2120000,0.0,0
GREEN,2017-03-17 18:05:43.0810000,2017-03-17 18:14:26.7380000,0.0,0
RED,2017-05-31 20:42:58.1880000,2017-05-31 20:49:01.7030000,1.21,1
GREEN,2017-02-04 20:05:39.7560000,2017-02-04 20:11:04.4590000,0.0,0
RED,2017-09-12 17:30:42.5950000,2017-09-12 18:26:55.5500000,12.47,8
RED,2017-07-25 14:34:07.6970000,2017-07-25 15:14:40.6140000,7.78,19
GREEN,2017-04-25 00:45:16.5720000,2017-04-25 07:21:17.8380000,0.0,0
GREEN,2017-06-12 18:55:35.7550000,2017-06-12 19:13:06.3310000,0.0,0
RED,2017-07-02 00:02:43.3320000,2017-07-02 00:14:03.7290000,2.42,5
GREEN,2017-06-22 11:43:14.5630000,2017-06-22 11:45:52.3630000,0.0,0
GREEN,2017-09-17 19:46:17.7390000,2017-09-18 06:32:47.5690000,0.0,0
GREEN,2017-06-29 08:03:38.3470000,2017-06-30 00:58:15.0450000,0.0,0
GREEN,2017-01-06 18:03:50.8840000,2017-01-06 18:20:54.5630000,0.0,0
RED,2017-10-17 07:36:36.6100000,2017-10-17 07:52:02.1840000,3.5,6
GREEN,2017-11-15 21:18:30.1350000,2017-11-15 21:50:11.8180000,0.0,0
GREEN,2017-02-06 14:43:09.2790000,2017-02-06 15:10:18.1710000,0.0,0
GREEN,2017-09-05 00:00:19.3080000,2017-09-05 04:37:57.6790000,0.0,0
GREEN,2017-09-05 23:13:49.4280000,2017-09-06 00:23:41.7270000,0.0,0
GREEN,2017-09-12 18:28:53.2540000,2017-09-12 18:30:13.7990000,0.0,0
RED,2017-02-03 08:45:52.9580000,2017-02-03 08:55:49.2490000,2.02,4
GREEN,2017-07-11 03:45:24.4910000,2017-07-11 07:50:42.0540000,0.0,0
RED,2017-08-26 11:54:36.6880000,2017-08-26 12:02:18.6440000,1.41,3
GREEN,2017-09-21 15:35:04.3440000,2017-09-21 16:07:03.9340000,0.0,0
RED,2017-06-22 06:31:15.0760000,2017-06-22 06:55:56.5540000,5.04,11
GREEN,2017-07-19 22:57:47.0950000,2017-07-20 03:10:37.9920000,0.0,0
GREEN,2017-01-19 08:01:42.1480000,2017-01-19 09:13:52.5260000,0.0,0
GREEN,2017-11-09 17:52:55.3480000,2017-11-09 17:54:00.7190000,0.0,0
GREEN,2017-12-01 23:06:14.4550000,2017-12-01 23:09:56.4570000,0.0,0
RED,2017-11-24 08:59:16.7750000,2017-11-24 09:17:04.8730000,4.69,5
GREEN,2017-05-23 13:28:58.8810000,2017-05-23 15:06:28.6820000,0.0,0
RED,2017-10-16 18:37:05.4880000,2017-10-16 18:53:37.9790000,3.71,5
RED,2017-02-08 13:50:49.2670000,2017-02-08 14:02:37.0500000,3.13,3
GREEN,2017-08-26 17:14:14.7280000,2017-08-26 17:17:20.7640000,0.0,0
RED,2017-04-09 10:17:30.1430000,2017-04-09 10:35:27.6190000,3.55,3
RED,2017-09-25 06:13:45.2820000,2017-09-25 06:27:06.5360000,3.06,6
RED,2017-04-13 06:43:57.0290000,2017-04-13 06:58:39.3780000,2.9,5
RED,2017-06-23 11:39:54.4040000,2017-06-23 12:04:39.9130000,5.16,10
GREEN,2017-09-02 12:12:47.5860000,2017-09-02 12:51:48.1960000,0.0,0
GREEN,2017-12-20 20:44:58.5750000,2017-12-20 22:42:47.0190000,0.0,0
RED,2017-12-07 23:09:54.6540000,2017-12-07 23:30:11.1020000,4.59,6
GREEN,2017-08-03 23:04:34.1010000,2017-08-04 05:30:22.7440000,0.0,0
GREEN,2017-04-08 22:26:25.7410000,2017-04-08 22:53:30.1320000,0.0,0
GREEN,2017-03-24 11:09:10.0150000,2017-03-24 12:09:02.8590000,0.0,0
GREEN,2017-09-29 08:51:06.4570000,2017-09-29 11:23:47.9150000,0.0,0
GREEN,2017-10-05 13:09:54.3440000,2017-10-05 15:02:15.8980000,0.0,0
RED,2017-09-30 04:21:03.3240000,2017-09-30 04:24:52.5780000,1.04,1
RED,2017-03-02 11:26:23.6250000,2017-03-02 11:41:28.9900000,3.03,4
GREEN,2017-09-06 15:57:58.2610000,2017-09-06 15:59:12.0840000,0.0,0
GREEN,2017-08-21 22:52:51.1050000,2017-08-21 23:35:27.5680000,0.0,0
GREEN,2017-01-04 21:11:49.3790000,2017-01-04 21:11:52.6780000,0.0,0
GREEN,2017-10-17 17:33:58.2530000,2017-10-17 18:00:30.7450000,0.0,0
GREEN,2017-05-20 23:54:00.1990000,2017-05-21 03:27:11.5890000,0.0,0
GREEN,2017-02-23 19:56:44.0740000,2017-02-23 19:56:51.9570000,0.0,0
RED,2017-11-19 17:19:12.5060000,2017-11-19 17:32:09.8930000,2.84,7
GREEN,2017-05-07 03:48:10.9430000,2017-05-07 07:31:20.3550000,0.0,0
RED,2017-04-17 18:58:54.6890000,2017-04-17 19:15:59.8970000,4.86,5
RED,2017-07-07 07:29:20.2690000,2017-07-07 07:42:03.2470000,2.62,4
GREEN,2017-03-04 21:09:23.9340000,2017-03-04 21:12:11.8530000,0.0,0
GREEN,2017-10-01 19:44:06.3990000,2017-10-02 18:26:46.7870000,0.0,0
GREEN,2017-12-29 08:28:54.2790000,2017-12-29 08:40:32.8460000,0.0,0
RED,2017-05-30 09:17:02.1290000,2017-05-30 09:17:24.3710000,0.0,0
GREEN,2017-01-05 13:57:00.1050000,2017-01-05 13:57:15.5760000,0.0,0
RED,2017-11-23 17:37:19.1650000,2017-11-23 18:31:27.6900000,12.02,8
GREEN,2017-03-15 19:17:55.5140000,2017-03-15 19:20:15.7380000,0.0,0
RED,2017-01-18 17:33:57.6100000,2017-01-18 17:40:04.2770000,1.21,2
GREEN,2017-10-27 18:34:35.9430000,2017-10-27 18:39:59.1600000,0.0,0
GREEN,2017-03-20 09:38:50.6200000,2017-03-20 09:39:23.4050000,0.0,0
RED,2017-08-12 17:55:13.4970000,2017-08-12 18:19:24.2060000,6.86,10
GREEN,2017-08-18 09:07:53.3540000,2017-08-18 09:08:05.6350000,0.0,0
GREEN,2017-10-25 07:40:05.8170000,2017-10-25 07:46:50.2620000,0.0,0
GREEN,2017-05-21 13:57:40.2700000,2017-05-21 14:08:35.5670000,0.0,0
GREEN,2017-07-18 23:16:16.7560000,2017-07-19 10:46:05.2920000,0.0,0
GREEN,2017-03-28 19:37:39.5580000,2017-03-28 19:57:50.4560000,0.0,0
GREEN,2017-07-02 22:51:46.6350000,2017-07-02 22:52:16.7910000,0.0,0
RED,2017-02-12 15:27:58.1210000,2017-02-12 15:35:06.4970000,1.41,2
GREEN,2017-02-10 09:07:14.6050000,2017-02-10 15:57:16.5040000,0.0,0
GREEN,2017-09-10 14:17:31.3900000,2017-09-10 16:46:55.1260000,0.0,0
GREEN,2017-11-22 12:09:04.3450000,2017-11-22 15:18:42.0880000,0.0,0
GREEN,2017-07-30 15:39:55.0580000,2017-07-30 16:16:08.0580000,0.0,0
RED,2017-07-27 20:22:31.3990000,2017-07-27 20:34:21.0570000,2.42,4
GREEN,2017-06-19 21:04:55.6410000,2017-06-19 21:14:21.7410000,0.0,0
GREEN,2017-04-12 19:14:23.6580000,2017-04-12 19:14:32.2870000,0.0,0
RED,2017-01-28 21:39:17.4280000,2017-01-28 22:39:32.2730000,11.13,21
GREEN,2017-02-11 09:46:10.0490000,2017-02-11 09:49:25.2980000,0.0,0
RED,2017-10-02 18:30:44.9820000,2017-10-02 18:37:50.2720000,2.29,2
GREEN,2017-03-11 21:49:07.7890000,2017-03-12 03:20:12.4360000,0.0,0
RED,2017-06-16 16:19:24.1770000,2017-06-16 16:25:54.3340000,1.56,2
RED,2017-10-17 08:44:19.6790000,2017-10-17 09:01:00.7790000,3.93,7
RED,2017-05-21 22:27:59.7980000,2017-05-21 22:38:05.0670000,2.22,5
GREEN,2017-09-25 13:47:33.5860000,2017-09-25 14:05:57.8450000,0.0,0
RED,2017-09-08 21:03:46.6930000,2017-09-08 21:53:19.7070000,12.82,28
GREEN,2017-12-12 07:40:10.2230000,2017-12-12 07:41:33.6840000,0.0,0
RED,2017-12-02 19:51:37.1650000,2017-12-02 20:10:34.7670000,4.37,8
GREEN,2017-03-22 15:43:39.7170000,2017-03-22 17:22:21.6520000,0.0,0
RED,2017-05-04 14:35:05.5660000,2017-05-05 16:08:59.1430000,106.61,78
RED,2017-05-11 18:17:27.9070000,2017-05-11 18:44:00.3490000,7.03,10
GREEN,2017-05-16 13:38:31.9270000,2017-05-16 13:50:00.7280000,0.0,0
GREEN,2017-03-15 23:46:23.5560000,2017-03-16 00:13:47.6330000,0.0,0
GREEN,2017-08-11 20:30:32.4760000,2017-08-11 21:00:16.0230000,0.0,0
RED,2017-03-18 00:59:14.0010000,2017-03-18 01:06:09.1900000,1.82,1
GREEN,2017-01-08 21:34:12.8920000,2017-01-08 21:41:17.4450000,0.0,0
